tid,cid,h,fecha,hora,estado,lat,lon
1015424,0,12,2018-8-1,12:54,disponible,4.7586887,-74.1013165
1015424,0,12,2018-8-1,12:54,disponible,4.7586182,-74.1013015
1015424,0,12,2018-8-1,12:54,disponible,4.7585536,-74.1012321
1015424,0,12,2018-8-1,12:54,disponible,4.7585568,-74.1012548
1015424,0,12,2018-8-1,12:54,disponible,4.7585142,-74.1011254
1015424,0,12,2018-8-1,12:55,disponible,4.7585684,-74.1011901
1015424,0,12,2018-8-1,12:55,disponible,4.7587093,-74.1014088
1015424,0,12,2018-8-1,12:55,disponible,4.7588185,-74.1015466
1015424,0,12,2018-8-1,12:55,disponible,4.7588078,-74.1015484
1015424,0,12,2018-8-1,12:55,disponible,4.7587832,-74.1014926
1015424,0,12,2018-8-1,12:55,disponible,4.7587508,-74.101484
1015424,0,12,2018-8-1,12:56,disponible,4.7587559,-74.1015016
1015424,0,12,2018-8-1,12:56,disponible,4.7587585,-74.1015065
1015424,0,12,2018-8-1,12:56,disponible,4.7587705,-74.101528
1015424,0,12,2018-8-1,12:56,disponible,4.7587605,-74.1015068
1015424,0,12,2018-8-1,12:56,disponible,4.7587479,-74.1014864
1015424,0,12,2018-8-1,12:57,disponible,4.7587513,-74.1014764
1015424,0,12,2018-8-1,12:57,disponible,4.7587714,-74.1014966
1015424,0,12,2018-8-1,12:57,disponible,4.7587592,-74.1014878
1015424,0,12,2018-8-1,12:57,disponible,4.7587553,-74.1014866
1015424,0,12,2018-8-1,12:57,disponible,4.7587675,-74.1015084
1015424,0,12,2018-8-1,12:57,disponible,4.7587674,-74.1015022
1015424,0,12,2018-8-1,12:58,disponible,4.7587581,-74.1014992
1015424,0,12,2018-8-1,12:58,disponible,4.7587407,-74.1014794
1015424,0,12,2018-8-1,12:58,disponible,4.7587268,-74.1014342
1015424,0,12,2018-8-1,12:58,disponible,4.7587377,-74.1014565
1015424,0,12,2018-8-1,12:58,disponible,4.7587328,-74.1014395
1015424,0,12,2018-8-1,12:58,disponible,4.7586896,-74.1013862
1015424,0,12,2018-8-1,12:59,disponible,4.7586582,-74.1011693
1015424,0,12,2018-8-1,12:59,disponible,4.7586724,-74.1012363
1015424,0,12,2018-8-1,12:59,disponible,4.7587038,-74.1013571
1015424,0,12,2018-8-1,12:59,disponible,4.7587069,-74.1014324
1015424,0,12,2018-8-1,12:59,disponible,4.7587266,-74.1014919
1015424,0,12,2018-8-1,12:59,disponible,4.7587327,-74.1015325
1015424,0,13,2018-8-1,13:00,disponible,4.7587397,-74.1015972
1015424,0,13,2018-8-1,13:00,disponible,4.7587354,-74.101544
1015424,0,13,2018-8-1,13:00,disponible,4.7586957,-74.1013948
1015424,0,13,2018-8-1,13:00,disponible,4.7586941,-74.1013737
1015424,0,13,2018-8-1,13:00,disponible,4.7586941,-74.1013737
1015424,0,13,2018-8-1,13:01,disponible,4.7586941,-74.1013737
1015424,0,13,2018-8-1,13:01,disponible,4.7586941,-74.1013737
1015424,0,13,2018-8-1,13:01,disponible,4.7586941,-74.1013737
1015424,0,13,2018-8-1,13:01,disponible,4.7586941,-74.1013737
1015424,0,13,2018-8-1,13:01,disponible,4.7586941,-74.1013737
1015424,0,13,2018-8-1,13:03,disponible,4.7587577,-74.1016405
1015424,0,13,2018-8-1,13:03,disponible,4.7587559,-74.1016376
1015424,0,13,2018-8-1,13:03,disponible,4.7587597,-74.1016416
1015424,0,13,2018-8-1,13:03,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:04,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:04,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:04,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:04,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:04,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:05,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:05,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:05,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:05,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:05,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:05,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:06,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:06,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:06,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:06,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:06,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:06,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:07,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:07,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:07,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:07,disponible,4.758761,-74.1016417
1015424,0,13,2018-8-1,13:07,disponible,4.7587483,-74.1016543
1015424,0,13,2018-8-1,13:07,disponible,4.7584065,-74.1017892
1015424,0,13,2018-8-1,13:08,disponible,4.7578313,-74.1019831
1015424,0,13,2018-8-1,13:08,disponible,4.7575368,-74.1020882
1015424,0,13,2018-8-1,13:08,disponible,4.7574719,-74.1020334
1015424,0,13,2018-8-1,13:08,disponible,4.7571308,-74.1014892
1015424,0,13,2018-8-1,13:08,disponible,4.7567633,-74.1009785
1015424,0,13,2018-8-1,13:09,disponible,4.7567211,-74.1009328
1015424,0,13,2018-8-1,13:09,disponible,4.7567522,-74.100862
1015424,0,13,2018-8-1,13:09,disponible,4.7567578,-74.1008544
1015424,0,13,2018-8-1,13:09,disponible,4.7568154,-74.1007925
1015424,0,13,2018-8-1,13:09,disponible,4.7570307,-74.1006015
1015424,0,13,2018-8-1,13:09,disponible,4.75704,-74.1003648
1015424,0,13,2018-8-1,13:10,disponible,4.7567244,-74.0996812
1015424,0,13,2018-8-1,13:10,disponible,4.7563524,-74.0990163
1015424,0,13,2018-8-1,13:10,disponible,4.7561699,-74.0987222
1015424,0,13,2018-8-1,13:10,disponible,4.7555592,-74.0975778
1015424,0,13,2018-8-1,13:10,disponible,4.7554203,-74.0973306
1015424,0,13,2018-8-1,13:10,disponible,4.7549498,-74.0965636
1015424,0,13,2018-8-1,13:11,disponible,4.7545072,-74.095854
1015424,0,13,2018-8-1,13:11,disponible,4.754898,-74.0953617
1015424,0,13,2018-8-1,13:11,disponible,4.755873,-74.0948359
1015424,0,13,2018-8-1,13:11,disponible,4.7561121,-74.0946651
1015424,0,13,2018-8-1,13:11,disponible,4.7560771,-74.0945834
1015424,0,13,2018-8-1,13:12,disponible,4.7558822,-74.0943022
1015424,0,13,2018-8-1,13:12,disponible,4.7555856,-74.0939425
1015424,0,13,2018-8-1,13:12,disponible,4.7552615,-74.0935174
1015424,0,13,2018-8-1,13:12,disponible,4.755011,-74.0931808
1015424,0,13,2018-8-1,13:12,disponible,4.754971,-74.0931069
1015424,0,13,2018-8-1,13:12,disponible,4.7549375,-74.0930305
1015424,0,13,2018-8-1,13:13,disponible,4.7560939,-74.0925905
1015424,0,13,2018-8-1,13:13,disponible,4.7565684,-74.0924294
1015424,0,13,2018-8-1,13:13,disponible,4.7578055,-74.0919911
1015424,0,13,2018-8-1,13:13,disponible,4.7584778,-74.0921383
1015424,0,13,2018-8-1,13:13,disponible,4.7590455,-74.0927508
1015424,0,13,2018-8-1,13:13,disponible,4.7596615,-74.0933824
1015424,0,13,2018-8-1,13:14,disponible,4.7601686,-74.0931628
1015424,0,13,2018-8-1,13:14,disponible,4.7608537,-74.0924874
1015424,0,13,2018-8-1,13:14,disponible,4.7609524,-74.0923858
1015424,0,13,2018-8-1,13:14,disponible,4.7612313,-74.0921042
1015424,0,13,2018-8-1,13:14,disponible,4.7615659,-74.0917866
1015424,0,13,2018-8-1,13:14,disponible,4.7616458,-74.0917422
1015424,0,13,2018-8-1,13:15,disponible,4.7622186,-74.0911666
1015424,0,13,2018-8-1,13:15,disponible,4.763119,-74.0902969
1015424,0,13,2018-8-1,13:15,disponible,4.764407,-74.0890325
1015424,0,13,2018-8-1,13:15,disponible,4.7658202,-74.0876782
1015424,0,13,2018-8-1,13:15,disponible,4.7673374,-74.0862294
1015424,0,13,2018-8-1,13:16,disponible,4.768596,-74.0849671
1015424,0,13,2018-8-1,13:16,disponible,4.769381,-74.084239
1015424,0,13,2018-8-1,13:16,disponible,4.7705689,-74.0830758
1015424,0,13,2018-8-1,13:16,disponible,4.770666,-74.0829796
1015424,0,13,2018-8-1,13:16,disponible,4.7707124,-74.0829349
1015424,0,13,2018-8-1,13:16,disponible,4.7707935,-74.0828423
1015424,0,13,2018-8-1,13:17,disponible,4.770833,-74.0828014
1015424,0,13,2018-8-1,13:17,disponible,4.7710041,-74.0826748
1015424,0,13,2018-8-1,13:17,disponible,4.7714005,-74.0828068
1015424,0,13,2018-8-1,13:17,disponible,4.7719189,-74.083148
1015424,0,13,2018-8-1,13:17,disponible,4.7722471,-74.0833418
1015424,0,13,2018-8-1,13:17,disponible,4.7727901,-74.0836572
1015424,0,13,2018-8-1,13:18,disponible,4.7733614,-74.0839841
1015424,0,13,2018-8-1,13:18,disponible,4.7740386,-74.0843799
1015424,0,13,2018-8-1,13:18,disponible,4.7745519,-74.0846971
1015424,0,13,2018-8-1,13:18,disponible,4.7745003,-74.0847415
1015424,0,13,2018-8-1,13:18,disponible,4.7744637,-74.0847559
1015424,0,13,2018-8-1,13:19,disponible,4.7744625,-74.0847562
1015424,0,13,2018-8-1,13:19,disponible,4.7744625,-74.0847562
1015424,0,13,2018-8-1,13:19,disponible,4.7744625,-74.0847562
1015424,0,13,2018-8-1,13:19,disponible,4.7744289,-74.0846946
1015424,0,13,2018-8-1,13:19,disponible,4.7742967,-74.0846146
1015424,0,13,2018-8-1,13:19,disponible,4.773946,-74.0844024
1015424,0,13,2018-8-1,13:20,disponible,4.773797,-74.0843032
1015424,0,13,2018-8-1,13:20,disponible,4.7737923,-74.0843002
1015424,0,13,2018-8-1,13:20,disponible,4.7737921,-74.0843001
1015424,0,13,2018-8-1,13:20,disponible,4.7737921,-74.0843001
1015424,0,13,2018-8-1,13:20,disponible,4.7737921,-74.0843001
1015424,0,13,2018-8-1,13:20,disponible,4.7736827,-74.0842278
1015424,0,13,2018-8-1,13:21,disponible,4.7734687,-74.0840986
1015424,0,13,2018-8-1,13:21,disponible,4.7733093,-74.0839949
1015424,0,13,2018-8-1,13:21,disponible,4.7731866,-74.0839347
1015424,0,13,2018-8-1,13:21,disponible,4.7727826,-74.083713
1015424,0,13,2018-8-1,13:21,disponible,4.7723772,-74.0834671
1015424,0,13,2018-8-1,13:21,disponible,4.7719118,-74.08318
1015424,0,13,2018-8-1,13:22,disponible,4.7716716,-74.0830326
1015424,0,13,2018-8-1,13:22,disponible,4.7716253,-74.0830076
1015424,0,13,2018-8-1,13:22,disponible,4.7716192,-74.0830045
1015424,0,13,2018-8-1,13:22,disponible,4.771619,-74.0830044
1015424,0,13,2018-8-1,13:22,disponible,4.771619,-74.0830044
1015424,0,13,2018-8-1,13:23,disponible,4.7713191,-74.0828398
1015424,0,13,2018-8-1,13:23,disponible,4.7709559,-74.0827203
1015424,0,13,2018-8-1,13:23,disponible,4.7701851,-74.0835137
1015424,0,13,2018-8-1,13:23,disponible,4.7688177,-74.0848021
1015424,0,13,2018-8-1,13:23,disponible,4.7673615,-74.0862345
1015424,0,13,2018-8-1,13:23,disponible,4.7659057,-74.0876486
1015424,0,13,2018-8-1,13:24,disponible,4.7650628,-74.0884423
1015424,0,13,2018-8-1,13:24,disponible,4.763817,-74.0896678
1015424,0,13,2018-8-1,13:24,disponible,4.7637874,-74.0896914
1015424,0,13,2018-8-1,13:24,disponible,4.7637797,-74.0896942
1015424,0,13,2018-8-1,13:24,disponible,4.7637119,-74.0897756
1015424,0,13,2018-8-1,13:24,disponible,4.763355,-74.0901452
1015424,0,13,2018-8-1,13:25,disponible,4.7626074,-74.090836
1015424,0,13,2018-8-1,13:25,disponible,4.7624012,-74.0910468
1015424,0,13,2018-8-1,13:25,disponible,4.7620409,-74.0913603
1015424,0,13,2018-8-1,13:25,disponible,4.7619985,-74.0913574
1015424,0,13,2018-8-1,13:25,disponible,4.7619913,-74.0913565
1015424,0,13,2018-8-1,13:26,disponible,4.7619913,-74.0913565
1015424,0,13,2018-8-1,13:26,disponible,0.0,0.0
1015424,0,13,2018-8-1,13:26,disponible,4.7619913,-74.0913565
1015424,0,13,2018-8-1,13:26,disponible,4.7619908,-74.091356
1015424,0,13,2018-8-1,13:26,disponible,4.7619888,-74.0913576
1015424,14209-18-00000a4e,13,2018-8-1,13:26,ocupado,4.7619887,-74.0913577
1015424,14209-18-00000a4e,13,2018-8-1,13:27,ocupado,4.7619887,-74.0913577
1015424,14209-18-00000a4e,13,2018-8-1,13:27,ocupado,4.7620045,-74.0913827
1015424,14209-18-00000a4e,13,2018-8-1,13:27,ocupado,4.7625329,-74.0908569
1015424,14209-18-00000a4e,13,2018-8-1,13:27,ocupado,4.7635144,-74.0898859
1015424,14209-18-00000a4e,13,2018-8-1,13:27,ocupado,4.7642091,-74.089212
1015424,14209-18-00000a4e,13,2018-8-1,13:27,ocupado,4.7652603,-74.0882037
1015424,14209-18-00000a4e,13,2018-8-1,13:28,ocupado,4.7660675,-74.0874382
1015424,14209-18-00000a4e,13,2018-8-1,13:28,ocupado,4.7669306,-74.0866116
1015424,14209-18-00000a4e,13,2018-8-1,13:28,ocupado,4.7680226,-74.0855221
1015424,14209-18-00000a4e,13,2018-8-1,13:28,ocupado,4.7689976,-74.0845624
1015424,14209-18-00000a4e,13,2018-8-1,13:28,ocupado,4.7695056,-74.0840739
1015424,14209-18-00000a4e,13,2018-8-1,13:28,ocupado,4.7699811,-74.0836222
1015424,14209-18-00000a4e,13,2018-8-1,13:29,ocupado,4.7701127,-74.0835057
1015424,14209-18-00000a4e,13,2018-8-1,13:29,ocupado,4.7702114,-74.0834217
1015424,14209-18-00000a4e,13,2018-8-1,13:29,ocupado,4.7703284,-74.0833053
1015424,14209-18-00000a4e,13,2018-8-1,13:29,ocupado,4.7704269,-74.0832111
1015424,14209-18-00000a4e,13,2018-8-1,13:29,ocupado,4.7705048,-74.0831354
1015424,14209-18-00000a4e,13,2018-8-1,13:29,ocupado,4.7705181,-74.0831242
1015424,14209-18-00000a4e,13,2018-8-1,13:30,ocupado,4.7705782,-74.083042
1015424,14209-18-00000a4e,13,2018-8-1,13:30,ocupado,4.7706115,-74.0829917
1015424,14209-18-00000a4e,13,2018-8-1,13:30,ocupado,4.7706856,-74.0829365
1015424,14209-18-00000a4e,13,2018-8-1,13:30,ocupado,4.7707864,-74.0828515
1015424,14209-18-00000a4e,13,2018-8-1,13:30,ocupado,4.7708076,-74.0828353
1015424,14209-18-00000a4e,13,2018-8-1,13:30,ocupado,4.7708922,-74.0827549
1015424,14209-18-00000a4e,13,2018-8-1,13:31,ocupado,4.7709276,-74.0827127
1015424,14209-18-00000a4e,13,2018-8-1,13:31,ocupado,4.7709441,-74.0826088
1015424,14209-18-00000a4e,13,2018-8-1,13:31,ocupado,4.7709334,-74.0825992
1015424,14209-18-00000a4e,13,2018-8-1,13:31,ocupado,4.7709332,-74.082599
1015424,14209-18-00000a4e,13,2018-8-1,13:31,ocupado,4.7709332,-74.082599
1015424,14209-18-00000a4e,13,2018-8-1,13:32,ocupado,4.7709332,-74.082599
1015424,14209-18-00000a4e,13,2018-8-1,13:32,ocupado,4.7705876,-74.0823883
1015424,14209-18-00000a4e,13,2018-8-1,13:32,ocupado,4.7703754,-74.0822588
1015424,14209-18-00000a4e,13,2018-8-1,13:32,ocupado,4.7702036,-74.0821562
1015424,14209-18-00000a4e,13,2018-8-1,13:32,ocupado,4.7701953,-74.0821512
1015424,14209-18-00000a4e,13,2018-8-1,13:32,ocupado,4.7701951,-74.0821511
1015424,14209-18-00000a4e,13,2018-8-1,13:33,ocupado,4.7701951,-74.0821511
1015424,14209-18-00000a4e,13,2018-8-1,13:33,ocupado,4.7701951,-74.0821511
1015424,14209-18-00000a4e,13,2018-8-1,13:33,ocupado,4.7701951,-74.0821511
1015424,14209-18-00000a4e,13,2018-8-1,13:33,ocupado,4.7701747,-74.0821399
1015424,14209-18-00000a4e,13,2018-8-1,13:33,ocupado,4.7696962,-74.0818905
1015424,14209-18-00000a4e,13,2018-8-1,13:33,ocupado,4.7693907,-74.0816926
1015424,14209-18-00000a4e,13,2018-8-1,13:34,ocupado,4.769149,-74.0815373
1015424,14209-18-00000a4e,13,2018-8-1,13:34,ocupado,4.7690769,-74.0814914
1015424,14209-18-00000a4e,13,2018-8-1,13:34,ocupado,4.7690659,-74.0814838
1015424,14209-18-00000a4e,13,2018-8-1,13:34,ocupado,4.7690656,-74.0814836
1015424,14209-18-00000a4e,13,2018-8-1,13:34,ocupado,4.7690656,-74.0814836
1015424,14209-18-00000a4e,13,2018-8-1,13:34,ocupado,4.7688058,-74.0813053
1015424,14209-18-00000a4e,13,2018-8-1,13:35,ocupado,4.7687819,-74.0812876
1015424,14209-18-00000a4e,13,2018-8-1,13:35,ocupado,4.7687774,-74.0812825
1015424,14209-18-00000a4e,13,2018-8-1,13:35,ocupado,4.7685135,-74.0810714
1015424,14209-18-00000a4e,13,2018-8-1,13:35,ocupado,4.7682156,-74.0808251
1015424,14209-18-00000a4e,13,2018-8-1,13:35,ocupado,4.7681956,-74.0808096
1015424,14209-18-00000a4e,13,2018-8-1,13:36,ocupado,4.7681951,-74.0808092
1015424,14209-18-00000a4e,13,2018-8-1,13:36,ocupado,4.7681951,-74.0808092
1015424,14209-18-00000a4e,13,2018-8-1,13:36,ocupado,4.7681951,-74.0808092
1015424,14209-18-00000a4e,13,2018-8-1,13:36,ocupado,4.7681951,-74.0808092
1015424,14209-18-00000a4e,13,2018-8-1,13:36,ocupado,4.7679723,-74.0806183
1015424,14209-18-00000a4e,13,2018-8-1,13:37,ocupado,4.7677752,-74.0804515
1015424,14209-18-00000a4e,13,2018-8-1,13:37,ocupado,4.7674714,-74.0802159
1015424,14209-18-00000a4e,13,2018-8-1,13:37,ocupado,4.7673066,-74.0800989
1015424,14209-18-00000a4e,13,2018-8-1,13:37,ocupado,4.767301,-74.080096
1015424,14209-18-00000a4e,13,2018-8-1,13:37,ocupado,4.7672991,-74.080095
1015424,14209-18-00000a4e,13,2018-8-1,13:37,ocupado,4.7672821,-74.0800796
1015424,14209-18-00000a4e,13,2018-8-1,13:38,ocupado,4.7671617,-74.0799872
1015424,14209-18-00000a4e,13,2018-8-1,13:38,ocupado,4.7669605,-74.0798149
1015424,14209-18-00000a4e,13,2018-8-1,13:38,ocupado,4.76695,-74.0798078
1015424,14209-18-00000a4e,13,2018-8-1,13:38,ocupado,4.7669497,-74.0798076
1015424,14209-18-00000a4e,13,2018-8-1,13:38,ocupado,4.7669497,-74.0798076
1015424,14209-18-00000a4e,13,2018-8-1,13:38,ocupado,4.7669497,-74.0798076
1015424,14209-18-00000a4e,13,2018-8-1,13:39,ocupado,4.7669497,-74.0798076
1015424,14209-18-00000a4e,13,2018-8-1,13:39,ocupado,4.7669387,-74.0797964
1015424,14209-18-00000a4e,13,2018-8-1,13:39,ocupado,4.7665358,-74.0794953
1015424,14209-18-00000a4e,13,2018-8-1,13:39,ocupado,4.7660155,-74.0790947
1015424,14209-18-00000a4e,13,2018-8-1,13:39,ocupado,4.7659063,-74.0790123
1015424,14209-18-00000a4e,13,2018-8-1,13:40,ocupado,4.765902,-74.079009
1015424,14209-18-00000a4e,13,2018-8-1,13:40,ocupado,4.7659019,-74.0790089
1015424,14209-18-00000a4e,13,2018-8-1,13:40,ocupado,4.7659019,-74.0790089
1015424,14209-18-00000a4e,13,2018-8-1,13:40,ocupado,4.7659019,-74.0790089
1015424,14209-18-00000a4e,13,2018-8-1,13:40,ocupado,4.7659019,-74.0790089
1015424,14209-18-00000a4e,13,2018-8-1,13:40,ocupado,4.7658892,-74.0790005
1015424,14209-18-00000a4e,13,2018-8-1,13:41,ocupado,4.7657389,-74.0788908
1015424,14209-18-00000a4e,13,2018-8-1,13:41,ocupado,4.7657156,-74.0788749
1015424,14209-18-00000a4e,13,2018-8-1,13:41,ocupado,4.7657123,-74.0788726
1015424,14209-18-00000a4e,13,2018-8-1,13:41,ocupado,4.7655848,-74.0787605
1015424,14209-18-00000a4e,13,2018-8-1,13:41,ocupado,4.7651051,-74.0783541
1015424,14209-18-00000a4e,13,2018-8-1,13:41,ocupado,4.7649885,-74.0782732
1015424,14209-18-00000a4e,13,2018-8-1,13:42,ocupado,4.7649855,-74.078271
1015424,14209-18-00000a4e,13,2018-8-1,13:42,ocupado,4.7649854,-74.0782709
1015424,14209-18-00000a4e,13,2018-8-1,13:42,ocupado,4.7649854,-74.0782709
1015424,14209-18-00000a4e,13,2018-8-1,13:42,ocupado,4.7649854,-74.0782709
1015424,14209-18-00000a4e,13,2018-8-1,13:42,ocupado,4.7647582,-74.0781268
1015424,14209-18-00000a4e,13,2018-8-1,13:42,ocupado,4.7644228,-74.0778804
1015424,14209-18-00000a4e,13,2018-8-1,13:43,ocupado,4.7641824,-74.0776809
1015424,14209-18-00000a4e,13,2018-8-1,13:43,ocupado,4.764089,-74.077584
1015424,14209-18-00000a4e,13,2018-8-1,13:43,ocupado,4.7640013,-74.0774892
1015424,14209-18-00000a4e,13,2018-8-1,13:43,ocupado,4.7639988,-74.0774869
1015424,14209-18-00000a4e,13,2018-8-1,13:43,ocupado,4.7639987,-74.0774869
1015424,14209-18-00000a4e,13,2018-8-1,13:44,ocupado,4.7639987,-74.0774869
1015424,14209-18-00000a4e,13,2018-8-1,13:44,ocupado,4.7639987,-74.0774869
1015424,14209-18-00000a4e,13,2018-8-1,13:44,ocupado,4.7639987,-74.0774869
1015424,14209-18-00000a4e,13,2018-8-1,13:44,ocupado,4.7639987,-74.0774869
1015424,14209-18-00000a4e,13,2018-8-1,13:44,ocupado,4.7639987,-74.0774869
1015424,14209-18-00000a4e,13,2018-8-1,13:44,ocupado,4.7639987,-74.0774869
1015424,14209-18-00000a4e,13,2018-8-1,13:45,ocupado,4.7639987,-74.0774869
1015424,14209-18-00000a4e,13,2018-8-1,13:45,ocupado,4.7639987,-74.0774869
1015424,14209-18-00000a4e,13,2018-8-1,13:45,ocupado,4.7636955,-74.0770972
1015424,14209-18-00000a4e,13,2018-8-1,13:45,ocupado,4.7634422,-74.076864
1015424,14209-18-00000a4e,13,2018-8-1,13:45,ocupado,4.7632659,-74.0768362
1015424,14209-18-00000a4e,13,2018-8-1,13:45,ocupado,4.7632563,-74.0768382
1015424,14209-18-00000a4e,13,2018-8-1,13:46,ocupado,4.7631635,-74.0768403
1015424,14209-18-00000a4e,13,2018-8-1,13:46,ocupado,4.7631298,-74.0768471
1015424,14209-18-00000a4e,13,2018-8-1,13:46,ocupado,4.7631283,-74.0768491
1015424,14209-18-00000a4e,13,2018-8-1,13:46,ocupado,4.7631283,-74.0768492
1015424,14209-18-00000a4e,13,2018-8-1,13:46,ocupado,4.7631283,-74.0768492
1015424,14209-18-00000a4e,13,2018-8-1,13:46,ocupado,4.7631283,-74.0768492
1015424,14209-18-00000a4e,13,2018-8-1,13:47,ocupado,4.7631283,-74.0768492
1015424,14209-18-00000a4e,13,2018-8-1,13:47,ocupado,4.7631283,-74.0768492
1015424,14209-18-00000a4e,13,2018-8-1,13:47,ocupado,4.7629283,-74.0768682
1015424,14209-18-00000a4e,13,2018-8-1,13:47,ocupado,4.7621248,-74.0769747
1015424,14209-18-00000a4e,13,2018-8-1,13:47,ocupado,4.7616232,-74.0770686
1015424,14209-18-00000a4e,13,2018-8-1,13:47,ocupado,4.7616159,-74.0770698
1015424,14209-18-00000a4e,13,2018-8-1,13:48,ocupado,4.7616148,-74.07707
1015424,14209-18-00000a4e,13,2018-8-1,13:48,ocupado,4.7616148,-74.07707
1015424,14209-18-00000a4e,13,2018-8-1,13:48,ocupado,4.7616148,-74.07707
1015424,14209-18-00000a4e,13,2018-8-1,13:48,ocupado,4.7616148,-74.07707
1015424,14209-18-00000a4e,13,2018-8-1,13:48,ocupado,4.7616148,-74.07707
1015424,14209-18-00000a4e,13,2018-8-1,13:49,ocupado,4.7616148,-74.07707
1015424,14209-18-00000a4e,13,2018-8-1,13:49,ocupado,4.7616148,-74.07707
1015424,14209-18-00000a4e,13,2018-8-1,13:49,ocupado,4.7616034,-74.0770719
1015424,14209-18-00000a4e,13,2018-8-1,13:49,ocupado,4.7607919,-74.0771392
1015424,14209-18-00000a4e,13,2018-8-1,13:49,ocupado,4.7604436,-74.077171
1015424,14209-18-00000a4e,13,2018-8-1,13:49,ocupado,4.7603388,-74.0771735
1015424,14209-18-00000a4e,13,2018-8-1,13:50,ocupado,4.7603373,-74.0771733
1015424,14209-18-00000a4e,13,2018-8-1,13:50,ocupado,4.7603373,-74.0771733
1015424,14209-18-00000a4e,13,2018-8-1,13:50,ocupado,4.7603373,-74.0771733
1015424,14209-18-00000a4e,13,2018-8-1,13:50,ocupado,4.7603373,-74.0771733
1015424,14209-18-00000a4e,13,2018-8-1,13:50,ocupado,4.7603373,-74.0771733
1015424,14209-18-00000a4e,13,2018-8-1,13:50,ocupado,4.7603373,-74.0771733
1015424,14209-18-00000a4e,13,2018-8-1,13:51,ocupado,4.7603373,-74.0771733
1015424,14209-18-00000a4e,13,2018-8-1,13:51,ocupado,4.7603373,-74.0771733
1015424,14209-18-00000a4e,13,2018-8-1,13:51,ocupado,4.7603373,-74.0771733
1015424,14209-18-00000a4e,13,2018-8-1,13:51,ocupado,4.7603373,-74.0771733
1015424,14209-18-00000a4e,13,2018-8-1,13:51,ocupado,4.7599883,-74.0772044
1015424,14209-18-00000a4e,13,2018-8-1,13:51,ocupado,4.7592623,-74.0772873
1015424,14209-18-00000a4e,13,2018-8-1,13:52,ocupado,4.7586226,-74.0774482
1015424,14209-18-00000a4e,13,2018-8-1,13:52,ocupado,4.7581073,-74.0770111
1015424,14209-18-00000a4e,13,2018-8-1,13:52,ocupado,4.7581256,-74.0757471
1015424,14209-18-00000a4e,13,2018-8-1,13:52,ocupado,4.7582485,-74.0751947
1015424,14209-18-00000a4e,13,2018-8-1,13:52,ocupado,4.7588905,-74.0740559
1015424,14209-18-00000a4e,13,2018-8-1,13:53,ocupado,4.7621961,-74.0707533
1015424,14209-18-00000a4e,13,2018-8-1,13:53,ocupado,4.7625643,-74.0691827
1015424,14209-18-00000a4e,13,2018-8-1,13:53,ocupado,4.7617818,-74.0679566
1015424,14209-18-00000a4e,13,2018-8-1,13:53,ocupado,4.761509,-74.06749
1015424,14209-18-00000a4e,13,2018-8-1,13:53,ocupado,4.7599884,-74.0730145
1015424,14209-18-00000a4e,13,2018-8-1,13:53,ocupado,4.7616771,-74.0714333
1015424,14209-18-00000a4e,13,2018-8-1,13:54,ocupado,4.761536,-74.0675003
1015424,14209-18-00000a4e,13,2018-8-1,13:54,ocupado,4.7615365,-74.0674998
1015424,14209-18-00000a4e,13,2018-8-1,13:54,ocupado,4.7614634,-74.0673773
1015424,14209-18-00000a4e,13,2018-8-1,13:54,ocupado,4.7612508,-74.0671161
1015424,14209-18-00000a4e,13,2018-8-1,13:54,ocupado,4.7611979,-74.0670285
1015424,14209-18-00000a4e,13,2018-8-1,13:54,ocupado,4.7611523,-74.0669656
1015424,14209-18-00000a4e,13,2018-8-1,13:55,ocupado,4.7611513,-74.0669639
1015424,14209-18-00000a4e,13,2018-8-1,13:55,ocupado,4.7611513,-74.0669638
1015424,14209-18-00000a4e,13,2018-8-1,13:55,ocupado,4.7611513,-74.0669638
1015424,14209-18-00000a4e,13,2018-8-1,13:55,ocupado,4.7611513,-74.0669638
